question_id,level,pass_count,pass_models,fail_models,avg_score,avg_duration_ms,llama33_70b_pass,llama33_70b_score,llama33_70b_duration_ms,llama33_70b_failures,{aliases[m]}_error,llama4_maverick_pass,llama4_maverick_score,llama4_maverick_duration_ms,llama4_maverick_failures,{aliases[m]}_error,llama4_scout_pass,llama4_scout_score,llama4_scout_duration_ms,llama4_scout_failures,{aliases[m]}_error,llama31_8b_pass,llama31_8b_score,llama31_8b_duration_ms,llama31_8b_failures,{aliases[m]}_error
AGI-032,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.200,3932,0,0.300,8210,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:allocation_usd.Ethena_USDe|agi_validation_failed:expected_net_apy_pct|agi_validation_failed:expected_90d_profit_usd|agi_validation_failed:liquidity_48h_usd|agi_validation_failed:self_check,,0,0.300,2921,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:allocation_usd.GMX_GLP|agi_validation_failed:allocation_usd.Ethena_USDe|agi_validation_failed:expected_net_apy_pct|agi_validation_failed:expected_90d_profit_usd|agi_validation_failed:self_check,,0,0.100,2145,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|missing_field|missing_field|missing_field|missing_field|agi_validation_failed:expected_net_apy_pct|agi_validation_failed:expected_90d_profit_usd|agi_validation_failed:self_check,,0,0.100,2451,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:allocation_usd.Aave_USDC|agi_validation_failed:allocation_usd.GMX_GLP|missing_field|agi_validation_failed:expected_net_apy_pct|agi_validation_failed:expected_90d_profit_usd|agi_validation_failed:liquidity_48h_usd|agi_validation_failed:self_check,
AGI-033,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.281,4263,0,0.250,5269,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|missing_field|missing_field|agi_validation_failed:expected_loss_usd|agi_validation_failed:self_check,,0,0.375,1625,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.375,8052,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:observable_largest_clip_usd|agi_validation_failed:expected_loss_usd|agi_validation_failed:self_check,,0,0.125,2107,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Alpha|agi_validation_failed:route_allocation_usd.Delta|agi_validation_failed:observable_largest_clip_usd|agi_validation_failed:expected_loss_usd|agi_validation_failed:self_check,
AGI-034,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.313,8615,0,0.375,13384,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.375,2445,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.375,14722,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.125,3910,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Gamma|agi_validation_failed:route_allocation_usd.Sigma|agi_validation_failed:observable_largest_clip_usd|agi_validation_failed:expected_loss_usd|agi_validation_failed:self_check,
AGI-035,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.281,4980,0,0.375,9135,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.375,2145,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.250,5379,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:observable_largest_clip_usd|agi_validation_failed:expected_loss_usd|agi_validation_failed:expected_arrival_minutes|agi_validation_failed:self_check,,0,0.125,3262,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Alpha|agi_validation_failed:route_allocation_usd.Sigma|agi_validation_failed:observable_largest_clip_usd|agi_validation_failed:expected_loss_usd|agi_validation_failed:self_check,
AGI-036,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.500,2036,0,0.500,1965,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,,0,0.500,1870,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,,0,0.500,3257,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,,0,0.500,1053,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,
AGI-037,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.375,3022,0,0.000,4828,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.500,1658,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,,0,0.500,3327,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,,0,0.500,2273,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band,
AGI-038,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,5998,0,0.286,15425,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band|agi_validation_failed:expected_avg_price|agi_validation_failed:self_check,,0,0.286,1786,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band|agi_validation_failed:expected_avg_price|agi_validation_failed:self_check,,0,0.286,3786,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band|agi_validation_failed:expected_avg_price|agi_validation_failed:self_check,,0,0.143,2995,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:price_band|agi_validation_failed:child_order_units|agi_validation_failed:expected_avg_price|agi_validation_failed:self_check,
AGI-039,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.188,4313,0,0.000,4420,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.250,1482,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,8447,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,2904,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,
AGI-040,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.188,3751,0,0.000,2248,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.250,1666,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,6238,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,4852,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,
AGI-041,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.188,3401,0,0.000,3598,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.250,1598,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,6490,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,,0,0.250,1917,agi_validation_failed:intent|agi_validation_failed:position|agi_validation_failed:chosen_strategy|agi_validation_failed:net_sell_pressure_delta_per_day|agi_validation_failed:expected_12d_price_change_pct|agi_validation_failed:self_check,
AGI-042,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.306,5448,0,0.333,3443,agi_validation_failed:intent|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.222,2633,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.333,10728,agi_validation_failed:intent|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.333,4986,agi_validation_failed:intent|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,
AGI-043,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.056,4562,0,0.000,7231,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.000,2152,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.222,5712,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.000,3152,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:direct_stablecoin_neutralized_usd|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:margin_notional_reduced_usd|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,
AGI-044,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.194,4008,0,0.222,8802,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.222,3178,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:margin_notional_reduced_usd|agi_validation_failed:self_check,,0,0.222,933,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,,0,0.111,3119,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:actions|agi_validation_failed:priority_order|agi_validation_failed:latest_direct_neutralization_min|agi_validation_failed:margin_notional_reduced_usd|agi_validation_failed:expected_execution_cost_usd|agi_validation_failed:self_check,
AGI-045,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.071,2554,0,0.143,3674,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:self_check,,0,0.000,2964,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.143,1202,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:self_check,,0,0.000,2374,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:total_fee_usd|agi_validation_failed:self_check,
AGI-046,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.036,4396,0,0.143,7837,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:self_check,,0,0.000,1813,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.000,3777,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:total_fee_usd|agi_validation_failed:self_check,,0,0.000,4156,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:total_fee_usd|agi_validation_failed:self_check,
AGI-047,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.071,2985,0,0.143,5340,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:self_check,,0,0.000,945,agi_validation_failed:intent|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field,,0,0.143,2567,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:self_check,,0,0.000,3087,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_steps|agi_validation_failed:expected_tokens|agi_validation_failed:completion_minutes|agi_validation_failed:total_fee_usd|agi_validation_failed:self_check,
AGI-048,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.313,6968,0,0.250,19861,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:half_spread_bps|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,,0,0.375,1428,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,,0,0.375,3710,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,,0,0.250,2872,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:update_ms|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,
AGI-049,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.281,3368,0,0.250,7259,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:update_ms|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,,0,0.250,1999,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:update_ms|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|missing_field,,0,0.375,1713,agi_validation_failed:intent|agi_validation_failed:update_ms|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,,0,0.250,2501,agi_validation_failed:intent|agi_validation_failed:half_spread_bps|agi_validation_failed:update_ms|agi_validation_failed:expected_1h_pnl_usd|agi_validation_failed:toxic_defense|agi_validation_failed:self_check,
