question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
L8-006,L8,fixed_yield_allocation,"You have 100,000 USDC to deploy into USDe yield strategies. **Current market conditions:** Base Rates: - USDe staking APY: 8.5% - Aave USDC supply APY: 4.2% - Aave USDe borrow APY: 6.8% Pendle Market (PT-USDe expiring in 90 days): - Implied APY: 12.3% - Liquidity depth: $45M - Fixed yield lock until maturity Loop Parameters: - Max safe leverage on Aave: 3x (LTV 75%, liquidation threshold 80%) - Gas costs per loop iteration: ~$8 - Pendle PT purchase slippage on 100K: 0.15% **Strategy Options:** A) Simple Stake: Convert to USDe, stake directly (8.5% APY). B) Leveraged Loop: 3x loop USDe on Aave, stake multiplied amount ((3 × 8.5%) − (2 × 6.8%) = 11.9% APY), risk: liquidation if USDe depegs >2%. C) Pendle PT: Convert to USDe, buy PT-USDe at 12.3% fixed for 90 days (capital locked). D) Hybrid: 2x loop on Aave (50K) + Pendle PT (50K) → 11.25% weighted APY, medium diversification. **Constraints:** medium risk tolerance (avoid >3% depeg exposure), 90-day horizon, priority is maximize APY while staying under 3x leverage. Which strategy should you execute? Return JSON following the schema hint.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.3|0.3|0.3,0.300,0.300,2826
L8-006,L8,fixed_yield_allocation,"You have 100,000 USDC to deploy into USDe yield strategies. **Current market conditions:** Base Rates: - USDe staking APY: 8.5% - Aave USDC supply APY: 4.2% - Aave USDe borrow APY: 6.8% Pendle Market (PT-USDe expiring in 90 days): - Implied APY: 12.3% - Liquidity depth: $45M - Fixed yield lock until maturity Loop Parameters: - Max safe leverage on Aave: 3x (LTV 75%, liquidation threshold 80%) - Gas costs per loop iteration: ~$8 - Pendle PT purchase slippage on 100K: 0.15% **Strategy Options:** A) Simple Stake: Convert to USDe, stake directly (8.5% APY). B) Leveraged Loop: 3x loop USDe on Aave, stake multiplied amount ((3 × 8.5%) − (2 × 6.8%) = 11.9% APY), risk: liquidation if USDe depegs >2%. C) Pendle PT: Convert to USDe, buy PT-USDe at 12.3% fixed for 90 days (capital locked). D) Hybrid: 2x loop on Aave (50K) + Pendle PT (50K) → 11.25% weighted APY, medium diversification. **Constraints:** medium risk tolerance (avoid >3% depeg exposure), 90-day horizon, priority is maximize APY while staying under 3x leverage. Which strategy should you execute? Return JSON following the schema hint.",mistralai/mistral-small-2603,3,1,1|1|1,1|1|1,1.000,1.000,2836
L8-007,L8,mev_resilient_unwind,"Execute an MEV-resilient emergency unwind: sell 2,500 stETH to ETH with minimal extraction. MARKET CONDITIONS: - Current stETH/ETH spread: 0.25% (stETH trading at discount) - Recent MEV extraction on unprotected swaps: average 0.8% per trade - Requirement: Settlement within 15 minutes to meet margin call VENUE OPTIONS: [A] CowSwap (MEV-Protected) - Protocol fee: 0.15% - Settlement time: 12 minutes (batch auction) - MEV protection: Full (batch auction mechanism) - Available liquidity: 2,000 stETH per 12-min batch - Overflow handling: Queued to next batch (+12 minutes) [B] 1inch Fusion (Partial Protection) - Protocol fee: 0.05% - Settlement time: Instant - MEV protection: Partial (~50% reduction via intent routing) - Available liquidity: 5,000 stETH - MEV extraction after protection: ~0.4% expected [C] Uniswap V3 (No Protection) - Pool fee: 0.30% - Settlement time: Instant - MEV protection: None - Available liquidity: 10,000 stETH - Full MEV exposure: 0.8% expected CONSTRAINTS: 1. Total cost (fees + MEV + spread) must be minimized 2. Settlement MUST occur within 15 minutes (hard deadline) 3. All 2,500 stETH must be sold in single execution window 4. Cannot split across multiple venues DYNAMIC FACTORS: - stETH discount widens by 0.05% per $500k sell pressure - Your 2,500 stETH ≈ $4.5M at current price (~$1,800/stETH) - Additional price impact: ~0.35% for this size COST CALCULATION METHODOLOGY (provide your own calculations): Common Market Cost Components (apply to all venues, compute on notional): 1. Base spread: 0.25% of notional 2. Price impact: 0.35% of notional 3. Dynamic widening: 0.05% per $500k sell pressure (use order notional to compute increments) Venue Parameters (you must combine with common costs to get totals): [A] CowSwap: protocol fee 0.15%, settlement 12 min batch, MEV protection full, capacity 2,000 stETH per batch; overflow queued to next batch (+12 min). [B] 1inch Fusion: protocol fee 0.05%, settlement instant, MEV protection partial (~0.4% expected extraction), capacity 5,000 stETH. [C] Uniswap V3: pool fee 0.30%, settlement instant, MEV protection none (~0.8% expected extraction), capacity 10,000 stETH. Select the optimal venue considering total execution cost, settlement time, capacity, and MEV protection quality. Respond with raw JSON (no code fences) where `expected_value` is the negative USD_total_cost of execution (e.g., -12345) and `unit` MUST be `""USD_total_cost""`. Do not report net proceeds or positive numbers in `expected_value`.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.32|0.32|0.32,0.320,0.320,8000
L8-007,L8,mev_resilient_unwind,"Execute an MEV-resilient emergency unwind: sell 2,500 stETH to ETH with minimal extraction. MARKET CONDITIONS: - Current stETH/ETH spread: 0.25% (stETH trading at discount) - Recent MEV extraction on unprotected swaps: average 0.8% per trade - Requirement: Settlement within 15 minutes to meet margin call VENUE OPTIONS: [A] CowSwap (MEV-Protected) - Protocol fee: 0.15% - Settlement time: 12 minutes (batch auction) - MEV protection: Full (batch auction mechanism) - Available liquidity: 2,000 stETH per 12-min batch - Overflow handling: Queued to next batch (+12 minutes) [B] 1inch Fusion (Partial Protection) - Protocol fee: 0.05% - Settlement time: Instant - MEV protection: Partial (~50% reduction via intent routing) - Available liquidity: 5,000 stETH - MEV extraction after protection: ~0.4% expected [C] Uniswap V3 (No Protection) - Pool fee: 0.30% - Settlement time: Instant - MEV protection: None - Available liquidity: 10,000 stETH - Full MEV exposure: 0.8% expected CONSTRAINTS: 1. Total cost (fees + MEV + spread) must be minimized 2. Settlement MUST occur within 15 minutes (hard deadline) 3. All 2,500 stETH must be sold in single execution window 4. Cannot split across multiple venues DYNAMIC FACTORS: - stETH discount widens by 0.05% per $500k sell pressure - Your 2,500 stETH ≈ $4.5M at current price (~$1,800/stETH) - Additional price impact: ~0.35% for this size COST CALCULATION METHODOLOGY (provide your own calculations): Common Market Cost Components (apply to all venues, compute on notional): 1. Base spread: 0.25% of notional 2. Price impact: 0.35% of notional 3. Dynamic widening: 0.05% per $500k sell pressure (use order notional to compute increments) Venue Parameters (you must combine with common costs to get totals): [A] CowSwap: protocol fee 0.15%, settlement 12 min batch, MEV protection full, capacity 2,000 stETH per batch; overflow queued to next batch (+12 min). [B] 1inch Fusion: protocol fee 0.05%, settlement instant, MEV protection partial (~0.4% expected extraction), capacity 5,000 stETH. [C] Uniswap V3: pool fee 0.30%, settlement instant, MEV protection none (~0.8% expected extraction), capacity 10,000 stETH. Select the optimal venue considering total execution cost, settlement time, capacity, and MEV protection quality. Respond with raw JSON (no code fences) where `expected_value` is the negative USD_total_cost of execution (e.g., -12345) and `unit` MUST be `""USD_total_cost""`. Do not report net proceeds or positive numbers in `expected_value`.",mistralai/mistral-small-2603,0,0,0|0|0,0.32|0.32|0.32,0.320,0.320,2772
L8-008,L8,risk_parity_execution,"You're executing a risk-parity rebalance (buy side only) across BTC, ETH, GLD, and TLT. Calculate the optimal execution strategy. Required trades: - Buy 0.5 BTC ($22,500) - Buy 8 ETH ($22,400) - Buy 1,200 GLD ($222,000) - Buy 2,400 TLT ($228,000) Venue options: - Coinbase: Crypto only (BTC/ETH), 0.6% fee, instant execution - Interactive Brokers: All assets including crypto, 0.1% fee, T+2 settlement - You may use one venue or split across both Constraints: - Must execute all 4 legs within same trading day - Total fees must not exceed $2,000 - Minimize total fees while executing all positions Assumptions: Fees are charged as a percentage of notional with no minimums. Ignore spreads, slippage, and market impact. Output your execution plan with: 1. Venue for each asset 2. Fee calculation per trade 3. Total fees 4. Total execution cost (notional + fees) 5. Reasoning for strategy choice",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,2658
L8-008,L8,risk_parity_execution,"You're executing a risk-parity rebalance (buy side only) across BTC, ETH, GLD, and TLT. Calculate the optimal execution strategy. Required trades: - Buy 0.5 BTC ($22,500) - Buy 8 ETH ($22,400) - Buy 1,200 GLD ($222,000) - Buy 2,400 TLT ($228,000) Venue options: - Coinbase: Crypto only (BTC/ETH), 0.6% fee, instant execution - Interactive Brokers: All assets including crypto, 0.1% fee, T+2 settlement - You may use one venue or split across both Constraints: - Must execute all 4 legs within same trading day - Total fees must not exceed $2,000 - Minimize total fees while executing all positions Assumptions: Fees are charged as a percentage of notional with no minimums. Ignore spreads, slippage, and market impact. Output your execution plan with: 1. Venue for each asset 2. Fee calculation per trade 3. Total fees 4. Total execution cost (notional + fees) 5. Reasoning for strategy choice",mistralai/mistral-small-2603,3,1,1|1|1,0.713|0.743|0.743,0.733,0.743,2871
L8-009,L8,cash_and_carry_arbitrage,"ETH perpetual funding rate: +0.08% per 8 hours ETH spot (Coinbase): $2,450 ETH-PERP (Binance): $2,458 You have $100,000 USDC available. Binance ETH-PERP is USDT-margined and requires 1x initial margin (no leverage). Trading fees: 0.02% maker on both venues Network transfer fee: $2 Should you execute a cash-and-carry arbitrage? If yes, provide your decision, reasoning, and execution approach. Respond in JSON format.",mistralai/mistral-medium-3-5,2,1,0|1|1,0.479|1|1,0.826,1.000,3517
L8-009,L8,cash_and_carry_arbitrage,"ETH perpetual funding rate: +0.08% per 8 hours ETH spot (Coinbase): $2,450 ETH-PERP (Binance): $2,458 You have $100,000 USDC available. Binance ETH-PERP is USDT-margined and requires 1x initial margin (no leverage). Trading fees: 0.02% maker on both venues Network transfer fee: $2 Should you execute a cash-and-carry arbitrage? If yes, provide your decision, reasoning, and execution approach. Respond in JSON format.",mistralai/mistral-small-2603,3,1,1|1|1,1|1|1,1.000,1.000,2019
L8-010,L8,collar_min_cost,"You hold 10 BTC currently worth $45,000 each. Construct a 30-day collar that balances downside protection with upside participation under the following market conditions: Market conditions: - 30-day ATM implied volatility: 65% - Recent 30-day realized volatility: 55% - Put skew is 20-30% more expensive than calls Available 30-day strikes (per BTC premium, positive = credit received, negative = debit paid): - Calls: 5% OTM ($47,250) +$850 | 10% OTM ($49,500) +$420 - Puts: 5% OTM ($42,750) -$920 | 10% OTM ($40,500) -$480 Portfolio context: - Portfolio historically captures ~80% of BTC upside moves - Historical 30-day BTC move distribution: median +8%, 90th percentile +18% - Holding period: full 30 days Objective: choose the collar that minimizes total economic cost (option premium plus opportunity cost from capped upside) while satisfying: - Avoid overpaying for overpriced puts - Maintain meaningful downside protection - Preserve reasonable upside potential Respond with a JSON object detailing the selected collar.",mistralai/mistral-medium-3-5,3,1,1|1|1,0.752|0.852|0.752,0.785,0.752,3058
L8-010,L8,collar_min_cost,"You hold 10 BTC currently worth $45,000 each. Construct a 30-day collar that balances downside protection with upside participation under the following market conditions: Market conditions: - 30-day ATM implied volatility: 65% - Recent 30-day realized volatility: 55% - Put skew is 20-30% more expensive than calls Available 30-day strikes (per BTC premium, positive = credit received, negative = debit paid): - Calls: 5% OTM ($47,250) +$850 | 10% OTM ($49,500) +$420 - Puts: 5% OTM ($42,750) -$920 | 10% OTM ($40,500) -$480 Portfolio context: - Portfolio historically captures ~80% of BTC upside moves - Historical 30-day BTC move distribution: median +8%, 90th percentile +18% - Holding period: full 30 days Objective: choose the collar that minimizes total economic cost (option premium plus opportunity cost from capped upside) while satisfying: - Avoid overpaying for overpriced puts - Maintain meaningful downside protection - Preserve reasonable upside potential Respond with a JSON object detailing the selected collar.",mistralai/mistral-small-2603,3,1,1|1|1,0.774|0.762|0.762,0.766,0.762,1724
L9-001,L9,l9-L9-001,"Design a delta-neutral funding-rate arbitrage between Hyperliquid HYPE-PERP ($28.50, -0.017% per 8 hours) and spot HYPE ($28.20 on Base). You have $500 000 USDC, 5× leverage, hold the position for 1 year, rebalance entry/exit once, < 0.3% slippage, Base gas $0.02 / tx. Funding rate -0.017%/8h is the rate paid by longs to shorts (Hyperliquid convention: F<0 means longs receive). For this scenario, the short-perp leg of this delta-neutral structure earns |F|. Compute expected_value as funding-only APR on unlevered notional: abs(funding_rate_per_8h) × 3 × 365 × 100. Do not multiply by 5× leverage, and exclude unquantified bridge, slippage-cap, liquidation-buffer, and spot/perp basis PnL from expected_value; gas is de minimis at the APR precision used.",mistralai/mistral-medium-3-5,3,1,1|1|1,1|1|1,1.000,1.000,1905
L9-001,L9,l9-L9-001,"Design a delta-neutral funding-rate arbitrage between Hyperliquid HYPE-PERP ($28.50, -0.017% per 8 hours) and spot HYPE ($28.20 on Base). You have $500 000 USDC, 5× leverage, hold the position for 1 year, rebalance entry/exit once, < 0.3% slippage, Base gas $0.02 / tx. Funding rate -0.017%/8h is the rate paid by longs to shorts (Hyperliquid convention: F<0 means longs receive). For this scenario, the short-perp leg of this delta-neutral structure earns |F|. Compute expected_value as funding-only APR on unlevered notional: abs(funding_rate_per_8h) × 3 × 365 × 100. Do not multiply by 5× leverage, and exclude unquantified bridge, slippage-cap, liquidation-buffer, and spot/perp basis PnL from expected_value; gas is de minimis at the APR precision used.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,1148
L9-002,L9,l9-L9-002,"Tokenized T-bill (RWA-T) Uniswap V3 pool, $1 M tokens @ $100 NAV, daily vol $2 M, vol < 0.5%. Provide $5 M liquidity in 0.3% tier capturing ≥ 80 % volume, < 0.1 % impact on $50 k trades. Assume total pool = $8.5 M; you supply 59 % of active liquidity. Compute daily fee income. Optimize daily fee income using the supplied 59% active-liquidity share, 80% captured volume, and 0.3% fee tier.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,3514
L9-002,L9,l9-L9-002,"Tokenized T-bill (RWA-T) Uniswap V3 pool, $1 M tokens @ $100 NAV, daily vol $2 M, vol < 0.5%. Provide $5 M liquidity in 0.3% tier capturing ≥ 80 % volume, < 0.1 % impact on $50 k trades. Assume total pool = $8.5 M; you supply 59 % of active liquidity. Compute daily fee income. Optimize daily fee income using the supplied 59% active-liquidity share, 80% captured volume, and 0.3% fee tier.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,1522
L9-003,L9,l9-L9-003,"Swap $2 M USDC→SOL across chains (ETH→SOL). Compare traditional route (USDC→WETH→bridge→SOL; 1.2 % aggregate route cost) vs Across intent-based solver (0.15 % aggregate solver cost). Assume SOL/USD reference price = $185.00 for both routes. Both costs apply to the full input notional, and no extra gas, bridge failure, MEV, slippage, or solver fee is added beyond the quoted percentages. Compute net SOL saved by Across versus the traditional route as USD cost delta converted to SOL.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,1640
L9-003,L9,l9-L9-003,"Swap $2 M USDC→SOL across chains (ETH→SOL). Compare traditional route (USDC→WETH→bridge→SOL; 1.2 % aggregate route cost) vs Across intent-based solver (0.15 % aggregate solver cost). Assume SOL/USD reference price = $185.00 for both routes. Both costs apply to the full input notional, and no extra gas, bridge failure, MEV, slippage, or solver fee is added beyond the quoted percentages. Compute net SOL saved by Across versus the traditional route as USD cost delta converted to SOL.",mistralai/mistral-small-2603,1,0,0|0|1,0|0|1,0.333,0.000,2084
